date,views
2038-05-07,238
2038-05-08,6849
2038-05-09,5760
2038-05-10,1457
2038-05-11,752
2038-05-12,426
2038-05-13,3069
2038-05-14,1522
2038-05-15,413
2038-05-16,2606
2038-05-17,2978
2038-05-18,7449
2038-05-19,9730
2038-05-20,1316
2038-05-21,8584
2038-05-22,9277
2038-05-23,1590
2038-05-24,1522
2038-05-25,4418
2038-05-26,5904
2038-05-27,9476
2038-05-28,7216
2038-05-29,2382
2038-05-30,2233
2038-05-31,5045
2038-06-01,9153
2038-06-02,1870
2038-06-03,8279
2038-06-04,1325
2038-06-05,3171
2038-06-06,8
2038-06-07,6807
2038-06-08,4882
2038-06-09,8658
2038-06-10,295
2038-06-11,340
2038-06-12,7534
2038-06-13,7775
2038-06-14,8056
2038-06-15,3208
2038-06-16,8072
2038-06-17,9473
2038-06-18,9513
2038-06-19,6001
2038-06-20,2623
2038-06-21,6275
2038-06-22,8128
2038-06-23,2061
2038-06-24,6661
2038-06-25,2962
2038-06-26,2997
2038-06-27,3900
2038-06-28,927
2038-06-29,5770
2038-06-30,6616
2038-07-01,5242
2038-07-02,4998
2038-07-03,3653
2038-07-04,2117
2038-07-05,1392
2038-07-06,7724
2038-07-07,744
2038-07-08,7200
2038-07-09,9436
2038-07-10,4682
2038-07-11,8124
2038-07-12,9466
2038-07-13,4423
2038-07-14,9397
2038-07-15,3899
2038-07-16,8373
2038-07-17,8611
2038-07-18,5605
2038-07-19,5944
2038-07-20,9546
2038-07-21,3239
2038-07-22,9569
2038-07-23,638
2038-07-24,612
2038-07-25,1905
2038-07-26,4420
2038-07-27,3023
2038-07-28,7519
2038-07-29,7745
2038-07-30,2089
2038-07-31,8414
2038-08-01,5432
2038-08-02,3249
2038-08-03,2734
2038-08-04,9932
2038-08-05,2575
2038-08-06,9042
2038-08-07,152
2038-08-08,9039
2038-08-09,7
2038-08-10,9988
2038-08-11,3889
2038-08-12,2874
2038-08-13,7116
2038-08-14,157
2038-08-15,5504
2038-08-16,7250
2038-08-17,64
2038-08-18,2101
2038-08-19,7333
2038-08-20,2391
2038-08-21,9160
2038-08-22,7114
2038-08-23,7
2038-08-24,8842
2038-08-25,4182
2038-08-26,2756
2038-08-27,5011
2038-08-28,6786
2038-08-29,1559
2038-08-30,9128
2038-08-31,9728
2038-09-01,3900
2038-09-02,4968
2038-09-03,2808
2038-09-04,2885
2038-09-05,2226
2038-09-06,9793
2038-09-07,9989
2038-09-08,743
2038-09-09,2086
2038-09-10,3158
2038-09-11,6826
2038-09-12,3930
2038-09-13,2055
2038-09-14,891
2038-09-15,2572
2038-09-16,9236
2038-09-17,8805
2038-09-18,888
2038-09-19,9921
2038-09-20,2511
2038-09-21,9916
2038-09-22,5832
2038-09-23,4835
2038-09-24,160
2038-09-25,7512
2038-09-26,3922
2038-09-27,3641
2038-09-28,3318
2038-09-29,1219
2038-09-30,4035
2038-10-01,8763
2038-10-02,6546
2038-10-03,9966
2038-10-04,6140
2038-10-05,5165
2038-10-06,4786
2038-10-07,5751
2038-10-08,3938
2038-10-09,8781
2038-10-10,900
2038-10-11,5783
2038-10-12,585
2038-10-13,888
2038-10-14,4101
2038-10-15,4106
2038-10-16,4933
2038-10-17,1009
2038-10-18,7986
2038-10-19,2886
2038-10-20,1959
2038-10-21,5748
2038-10-22,1474
2038-10-23,6998
2038-10-24,4801
2038-10-25,6614
2038-10-26,2009
2038-10-27,658
2038-10-28,1848
2038-10-29,1450
2038-10-30,8362
2038-10-31,1453
2038-11-01,9034
2038-11-02,2655
2038-11-03,6526
2038-11-04,3397
2038-11-05,8514
2038-11-06,9547
2038-11-07,1437
2038-11-08,4466
2038-11-09,3228
2038-11-10,9911
2038-11-11,414
2038-11-12,9063
2038-11-13,7795
2038-11-14,556
2038-11-15,3956
2038-11-16,6704
2038-11-17,9816
2038-11-18,5743
2038-11-19,97
2038-11-20,9454
2038-11-21,3919
2038-11-22,5955
2038-11-23,2503
2038-11-24,4919
2038-11-25,5769
2038-11-26,4195
2038-11-27,993
2038-11-28,1938
2038-11-29,4006
2038-11-30,3766
2038-12-01,2144
2038-12-02,1940
2038-12-03,1102
2038-12-04,5740
2038-12-05,3999
2038-12-06,9527
2038-12-07,8558
2038-12-08,6792
2038-12-09,6550
2038-12-10,8091
2038-12-11,6495
2038-12-12,9595
2038-12-13,9466
2038-12-14,7653
2038-12-15,5012
2038-12-16,5262
2038-12-17,6382
2038-12-18,8957
2038-12-19,9346
2038-12-20,5964
2038-12-21,876
2038-12-22,5888
2038-12-23,5277
2038-12-24,6390
2038-12-25,1284
2038-12-26,3787
2038-12-27,6302
2038-12-28,9554
2038-12-29,2556
2038-12-30,9213
2038-12-31,210
2039-01-01,3286
2039-01-02,53
2039-01-03,1549
2039-01-04,6744
2039-01-05,2346
2039-01-06,612
2039-01-07,4442
2039-01-08,9412
2039-01-09,2024
2039-01-10,7576
2039-01-11,5799
2039-01-12,4494
2039-01-13,7256
2039-01-14,3472
2039-01-15,8325
2039-01-16,6942
2039-01-17,42
2039-01-18,8815
2039-01-19,7326
2039-01-20,7038
2039-01-21,8111
2039-01-22,3575
2039-01-23,8928
2039-01-24,330
2039-01-25,4115
2039-01-26,6960
2039-01-27,584
2039-01-28,3754
2039-01-29,3833
2039-01-30,7142
2039-01-31,1145
2039-02-01,9617
2039-02-02,9493
2039-02-03,9953
2039-02-04,9543
2039-02-05,4344
2039-02-06,5686
2039-02-07,6602
2039-02-08,1918
2039-02-09,5126
2039-02-10,9644
2039-02-11,9222
2039-02-12,2426
2039-02-13,7520
2039-02-14,9714
2039-02-15,6601
2039-02-16,1770
2039-02-17,3037
2039-02-18,8550
2039-02-19,2365
2039-02-20,3266
2039-02-21,7028
2039-02-22,2327
2039-02-23,4520
2039-02-24,2522
2039-02-25,2928
2039-02-26,9351
2039-02-27,1215
2039-02-28,2958
2039-03-01,3540
2039-03-02,2278
2039-03-03,5004
2039-03-04,2858
2039-03-05,2212
2039-03-06,8924
2039-03-07,2626
2039-03-08,2299
2039-03-09,3771
2039-03-10,8788
2039-03-11,5277
2039-03-12,2354
2039-03-13,2625
2039-03-14,5945
2039-03-15,729
2039-03-16,7418
2039-03-17,6888
2039-03-18,8362
2039-03-19,3386
2039-03-20,5965
2039-03-21,8496
2039-03-22,7182
2039-03-23,267
2039-03-24,8657
2039-03-25,488
2039-03-26,9654
2039-03-27,8079
2039-03-28,4904
2039-03-29,5293
2039-03-30,9775
2039-03-31,1470
2039-04-01,3398
2039-04-02,4624
2039-04-03,1912
2039-04-04,2122
2039-04-05,3482
2039-04-06,4368
2039-04-07,1730
2039-04-08,1849
2039-04-09,4107
2039-04-10,5212
2039-04-11,3708
2039-04-12,361
2039-04-13,187
2039-04-14,6786
2039-04-15,333
2039-04-16,4312
2039-04-17,5077
2039-04-18,3760
2039-04-19,6799
2039-04-20,4183
2039-04-21,3589
2039-04-22,1879
2039-04-23,2429
2039-04-24,4826
2039-04-25,5075
2039-04-26,5574
2039-04-27,5320
2039-04-28,8902
2039-04-29,9272
2039-04-30,5012
2039-05-01,8997
2039-05-02,188
2039-05-03,6510
2039-05-04,4539
2039-05-05,215
2039-05-06,2011
2039-05-07,6022
2039-05-08,8068
2039-05-09,9161
2039-05-10,9340
2039-05-11,4508
2039-05-12,8223
2039-05-13,2816
2039-05-14,7116
2039-05-15,620
2039-05-16,2504
2039-05-17,5223
2039-05-18,156
2039-05-19,9854
2039-05-20,560
2039-05-21,5868
2039-05-22,2974
2039-05-23,628
2039-05-24,2941
2039-05-25,2296
2039-05-26,5192
2039-05-27,3045
2039-05-28,2691
2039-05-29,9667
2039-05-30,2074
2039-05-31,7177
2039-06-01,8258
2039-06-02,3934
2039-06-03,1434
2039-06-04,2300
2039-06-05,6052
2039-06-06,6925
2039-06-07,8554
2039-06-08,673
2039-06-09,1295
2039-06-10,5869
2039-06-11,9833
2039-06-12,9056
2039-06-13,426
2039-06-14,9038
2039-06-15,545
2039-06-16,9071
2039-06-17,5328
2039-06-18,7789
2039-06-19,106
2039-06-20,9024
2039-06-21,4679
2039-06-22,4383
2039-06-23,960
2039-06-24,6502
2039-06-25,7104
2039-06-26,1387
2039-06-27,5606
2039-06-28,9898
2039-06-29,4993
2039-06-30,5133
2039-07-01,8565
2039-07-02,8928
2039-07-03,7757
2039-07-04,3434
2039-07-05,9386
2039-07-06,9869
2039-07-07,1730
2039-07-08,8707
2039-07-09,8846
2039-07-10,750
2039-07-11,5085
2039-07-12,7561
2039-07-13,3655
2039-07-14,6794
2039-07-15,8351
2039-07-16,9748
2039-07-17,1394
2039-07-18,8544
2039-07-19,318
2039-07-20,1941
2039-07-21,7478
2039-07-22,2287
2039-07-23,3159
2039-07-24,4847
2039-07-25,672
2039-07-26,5790
2039-07-27,6532
2039-07-28,509
2039-07-29,3875
2039-07-30,6839
2039-07-31,5534
2039-08-01,7330
2039-08-02,7258
2039-08-03,4869
2039-08-04,2008
2039-08-05,8326
2039-08-06,6496
2039-08-07,5068
2039-08-08,2105
2039-08-09,578
2039-08-10,5175
2039-08-11,8923
2039-08-12,5940
2039-08-13,8806
2039-08-14,6357
2039-08-15,885
2039-08-16,2648
2039-08-17,7746
2039-08-18,4800
2039-08-19,9819
2039-08-20,7914
2039-08-21,3258
2039-08-22,4611
2039-08-23,2363
2039-08-24,1455
2039-08-25,6137
2039-08-26,5536
2039-08-27,8253
2039-08-28,4383
2039-08-29,7195
2039-08-30,4288
2039-08-31,6758
2039-09-01,6761
2039-09-02,8233
2039-09-03,2831
2039-09-04,6773
2039-09-05,4863
2039-09-06,3965
2039-09-07,5059
2039-09-08,786
2039-09-09,5593
2039-09-10,5288
2039-09-11,552
2039-09-12,523
2039-09-13,3777
2039-09-14,4479
2039-09-15,2869
2039-09-16,5015
2039-09-17,5503
2039-09-18,5125
2039-09-19,6192
2039-09-20,9228
2039-09-21,7750
2039-09-22,790
2039-09-23,6130
2039-09-24,81
2039-09-25,4458
2039-09-26,8751
2039-09-27,9382
2039-09-28,8227
2039-09-29,6818
2039-09-30,262
2039-10-01,2321
2039-10-02,3835
2039-10-03,5076
2039-10-04,1613
2039-10-05,2874
2039-10-06,8124
2039-10-07,5184
2039-10-08,6248
2039-10-09,7444
2039-10-10,3567
2039-10-11,651
2039-10-12,2795
2039-10-13,5709
2039-10-14,3360
2039-10-15,6765
2039-10-16,6727
2039-10-17,7976
2039-10-18,4827
2039-10-19,9151
2039-10-20,2986
2039-10-21,5179
2039-10-22,2493
2039-10-23,7989
2039-10-24,9788
2039-10-25,7072
2039-10-26,160
2039-10-27,7487
2039-10-28,9745
2039-10-29,3655
2039-10-30,2925
2039-10-31,8454
2039-11-01,1066
2039-11-02,1681
2039-11-03,1833
2039-11-04,4357
2039-11-05,4525
2039-11-06,8175
2039-11-07,6368
2039-11-08,7483
2039-11-09,2601
2039-11-10,7510
2039-11-11,1213
2039-11-12,1129
2039-11-13,3227
2039-11-14,6982
2039-11-15,4761
2039-11-16,7865
2039-11-17,8787
2039-11-18,836
2039-11-19,5687
2039-11-20,2667
2039-11-21,7608
2039-11-22,3861
2039-11-23,7720
2039-11-24,7869
2039-11-25,3926
2039-11-26,8242
2039-11-27,1827
2039-11-28,2168
2039-11-29,703
2039-11-30,6585
2039-12-01,8369
2039-12-02,109
2039-12-03,8661
2039-12-04,8466
2039-12-05,5908
2039-12-06,8243
2039-12-07,5043
2039-12-08,6199
2039-12-09,7133
2039-12-10,5456
2039-12-11,9132
2039-12-12,8070
2039-12-13,1261
2039-12-14,4569
2039-12-15,5530
2039-12-16,7542
2039-12-17,2186
2039-12-18,5250
2039-12-19,5739
2039-12-20,8420
2039-12-21,9344
2039-12-22,9598
2039-12-23,1691
2039-12-24,5456
2039-12-25,5447
2039-12-26,4006
2039-12-27,9891
2039-12-28,9424
2039-12-29,2396
2039-12-30,1144
2039-12-31,6900
2040-01-01,436
2040-01-02,3218
2040-01-03,8902
2040-01-04,4923
2040-01-05,1341
2040-01-06,6935
2040-01-07,1972
2040-01-08,2526
2040-01-09,5957
2040-01-10,7712
2040-01-11,1160
2040-01-12,2738
2040-01-13,9620
2040-01-14,5829
2040-01-15,5906
2040-01-16,7434
2040-01-17,5980
2040-01-18,7621
2040-01-19,6363
2040-01-20,9481
2040-01-21,6753
2040-01-22,1246
2040-01-23,6406
2040-01-24,9617
2040-01-25,5141
2040-01-26,9216
2040-01-27,436
2040-01-28,8260
2040-01-29,9775
2040-01-30,9078
2040-01-31,8812
2040-02-01,4711
2040-02-02,1310
2040-02-03,8754
2040-02-04,9894
2040-02-05,8851
2040-02-06,4210
2040-02-07,2015
2040-02-08,6418
2040-02-09,2986
2040-02-10,8701
2040-02-11,2598
2040-02-12,1497
2040-02-13,4139
2040-02-14,5332
2040-02-15,6841
2040-02-16,1562
2040-02-17,320
2040-02-18,8676
2040-02-19,4883
2040-02-20,8055
2040-02-21,7672
2040-02-22,7759
2040-02-23,3211
2040-02-24,4320
2040-02-25,2166
2040-02-26,4691
2040-02-27,1829
2040-02-28,5874
2040-02-29,4851
2040-03-01,4368
2040-03-02,6376
2040-03-03,7867
2040-03-04,5759
2040-03-05,9908
2040-03-06,552
2040-03-07,8216
2040-03-08,649
2040-03-09,830
2040-03-10,9255
2040-03-11,2306
2040-03-12,4953
2040-03-13,7086
2040-03-14,7232
2040-03-15,307
2040-03-16,4370
2040-03-17,8908
2040-03-18,1063
2040-03-19,2633
2040-03-20,3249
2040-03-21,6592
2040-03-22,7700
2040-03-23,7993
2040-03-24,1207
2040-03-25,3410
2040-03-26,9479
2040-03-27,4945
2040-03-28,2002
2040-03-29,1828
2040-03-30,1581
2040-03-31,9978
2040-04-01,8743
2040-04-02,5295
2040-04-03,2744
2040-04-04,4330
2040-04-05,7310
2040-04-06,6958
2040-04-07,301
2040-04-08,5031
2040-04-09,3606
2040-04-10,353
2040-04-11,3785
2040-04-12,1982
2040-04-13,1397
2040-04-14,9420
2040-04-15,6967
2040-04-16,9928
2040-04-17,1582
2040-04-18,4853
2040-04-19,1331
2040-04-20,2921
2040-04-21,3944
2040-04-22,6227
2040-04-23,1651
2040-04-24,7144
2040-04-25,3153
2040-04-26,5551
2040-04-27,7276
2040-04-28,2126
2040-04-29,6802
2040-04-30,8512
2040-05-01,454
2040-05-02,5204
2040-05-03,4478
2040-05-04,3472
2040-05-05,7145
2040-05-06,8646
2040-05-07,7441
2040-05-08,8214
2040-05-09,1661
2040-05-10,9705
2040-05-11,6764
2040-05-12,9390
2040-05-13,2306
2040-05-14,4068
2040-05-15,8791
2040-05-16,55
2040-05-17,5217
2040-05-18,1234
2040-05-19,3004
2040-05-20,9657
2040-05-21,2576
2040-05-22,8797
2040-05-23,981
2040-05-24,3875
2040-05-25,7426
2040-05-26,7312
2040-05-27,256
2040-05-28,3961
2040-05-29,8257
2040-05-30,4260
2040-05-31,1859
2040-06-01,6678
2040-06-02,4919
2040-06-03,9706
2040-06-04,9648
2040-06-05,3634
2040-06-06,3918
2040-06-07,5284
2040-06-08,5616
2040-06-09,7846
2040-06-10,7215
2040-06-11,2796
2040-06-12,1246
2040-06-13,7244
2040-06-14,3172
2040-06-15,647
2040-06-16,6711
2040-06-17,6779
2040-06-18,9823
2040-06-19,3535
2040-06-20,2608
2040-06-21,8244
2040-06-22,46
2040-06-23,9459
2040-06-24,3345
2040-06-25,1597
2040-06-26,6071
2040-06-27,9111
2040-06-28,7775
2040-06-29,7284
2040-06-30,5258
2040-07-01,4569
2040-07-02,281
2040-07-03,5971
2040-07-04,7821
2040-07-05,1982
2040-07-06,2678
2040-07-07,4252
2040-07-08,9813
2040-07-09,9845
2040-07-10,5398
2040-07-11,3495
2040-07-12,6727
2040-07-13,5725
2040-07-14,3763
2040-07-15,4477
2040-07-16,3147
2040-07-17,1965
2040-07-18,7124
2040-07-19,4474
2040-07-20,8290
2040-07-21,4956
2040-07-22,4939
2040-07-23,9867
2040-07-24,7109
2040-07-25,9904
2040-07-26,9321
2040-07-27,490
2040-07-28,5539
2040-07-29,5920
2040-07-30,403
2040-07-31,8077
2040-08-01,6927
2040-08-02,9511
2040-08-03,5117
2040-08-04,4878
2040-08-05,1122
2040-08-06,6491
2040-08-07,3148
2040-08-08,2222
2040-08-09,8158
2040-08-10,7487
2040-08-11,2520
2040-08-12,5360
2040-08-13,8176
2040-08-14,6841
2040-08-15,2661
2040-08-16,2854
2040-08-17,5709
2040-08-18,5848
2040-08-19,4104
2040-08-20,2207
2040-08-21,8709
2040-08-22,2628
2040-08-23,3537
2040-08-24,1861
2040-08-25,358
2040-08-26,5870
2040-08-27,7320
2040-08-28,8563
2040-08-29,371
2040-08-30,8034
2040-08-31,9948
2040-09-01,2849
2040-09-02,466
2040-09-03,7974
2040-09-04,4777
2040-09-05,4603
2040-09-06,7583
2040-09-07,6404
2040-09-08,7660
2040-09-09,2668
2040-09-10,2086
2040-09-11,2282
2040-09-12,8218
2040-09-13,9999
2040-09-14,6384
2040-09-15,6284
2040-09-16,3767
2040-09-17,7786
2040-09-18,6721
2040-09-19,5057
2040-09-20,9298
2040-09-21,2919
2040-09-22,9304
2040-09-23,1385
2040-09-24,7510
2040-09-25,6528
2040-09-26,9169
2040-09-27,6939
2040-09-28,592
2040-09-29,9493
2040-09-30,8191
2040-10-01,8010
2040-10-02,2137
2040-10-03,1333
2040-10-04,6783
2040-10-05,7115
2040-10-06,1730
2040-10-07,6073
2040-10-08,2839
2040-10-09,4202
2040-10-10,3959
2040-10-11,1469
2040-10-12,9180
2040-10-13,8778
2040-10-14,6721
2040-10-15,7354
2040-10-16,5701
2040-10-17,5809
2040-10-18,6239
2040-10-19,1897
2040-10-20,7374
2040-10-21,3836
2040-10-22,1717
2040-10-23,2798
2040-10-24,6542
2040-10-25,1698
2040-10-26,2385
2040-10-27,1691
2040-10-28,5873
2040-10-29,5964
2040-10-30,4249
2040-10-31,9539
2040-11-01,2975
2040-11-02,110
2040-11-03,3934
2040-11-04,7769
2040-11-05,1718
2040-11-06,2366
2040-11-07,2711
2040-11-08,2767
2040-11-09,8627
2040-11-10,8547
2040-11-11,2353
2040-11-12,8954
2040-11-13,7040
2040-11-14,1978
2040-11-15,4949
2040-11-16,7394
2040-11-17,7154
2040-11-18,1764
2040-11-19,6680
2040-11-20,4964
2040-11-21,9291
2040-11-22,7475
2040-11-23,9243
2040-11-24,8083
2040-11-25,9662
2040-11-26,3312
2040-11-27,8280
2040-11-28,8511
2040-11-29,52
2040-11-30,6755
2040-12-01,6179
2040-12-02,256
2040-12-03,3398
2040-12-04,8455
2040-12-05,8900
2040-12-06,9349
2040-12-07,7151
2040-12-08,2092
2040-12-09,5704
2040-12-10,7251
2040-12-11,1462
2040-12-12,8047
2040-12-13,2745
2040-12-14,765
2040-12-15,3533
2040-12-16,3005
2040-12-17,5538
2040-12-18,87
2040-12-19,3371
2040-12-20,5522
2040-12-21,6838
2040-12-22,8600
2040-12-23,9957
2040-12-24,1713
2040-12-25,4878
2040-12-26,2802
2040-12-27,8794
2040-12-28,9626
2040-12-29,5220
2040-12-30,3437
2040-12-31,2519
2041-01-01,7910
2041-01-02,4478
2041-01-03,9182
2041-01-04,1132
2041-01-05,6806
2041-01-06,8793
2041-01-07,4027
2041-01-08,950
2041-01-09,5178
2041-01-10,4655
2041-01-11,1051
2041-01-12,3427
2041-01-13,9679
2041-01-14,8208
2041-01-15,1639
2041-01-16,7844
2041-01-17,2380
2041-01-18,5142
2041-01-19,8208
2041-01-20,5763
2041-01-21,2675
2041-01-22,5528
2041-01-23,2320
2041-01-24,398
2041-01-25,4983
2041-01-26,105
2041-01-27,6121
2041-01-28,2848
2041-01-29,5652
2041-01-30,5137
2041-01-31,8714
2041-02-01,9920
2041-02-02,3315
2041-02-03,2554
2041-02-04,9376
2041-02-05,4364
2041-02-06,4415
2041-02-07,8069
2041-02-08,4256
2041-02-09,8491
2041-02-10,992
2041-02-11,3873
2041-02-12,9651
2041-02-13,1266
2041-02-14,3837
2041-02-15,9143
2041-02-16,2935
2041-02-17,9365
2041-02-18,3898
2041-02-19,8994
2041-02-20,803
2041-02-21,3433
2041-02-22,1311
2041-02-23,3629
2041-02-24,2534
2041-02-25,8235
2041-02-26,8684
2041-02-27,7774
2041-02-28,6456
2041-03-01,6876
2041-03-02,8461
2041-03-03,3656
2041-03-04,9100
2041-03-05,2915
2041-03-06,603
2041-03-07,8731
2041-03-08,9484
2041-03-09,3181
2041-03-10,3613
2041-03-11,5201
2041-03-12,2116
2041-03-13,1113
2041-03-14,8756
2041-03-15,7634
2041-03-16,5540
2041-03-17,6222
2041-03-18,2823
2041-03-19,6298
2041-03-20,9140
2041-03-21,8585
2041-03-22,7144
2041-03-23,8369
2041-03-24,2546
2041-03-25,4386
2041-03-26,9027
2041-03-27,4805
2041-03-28,527
2041-03-29,1302
2041-03-30,5491
2041-03-31,5079
2041-04-01,4490
2041-04-02,2036
2041-04-03,7493
2041-04-04,8248
2041-04-05,292
2041-04-06,1538
2041-04-07,1502
2041-04-08,7706
2041-04-09,2006
2041-04-10,6222
2041-04-11,1733
2041-04-12,2619
2041-04-13,9530
2041-04-14,8102
2041-04-15,5098
2041-04-16,4479
2041-04-17,9686
2041-04-18,8718
2041-04-19,7933
2041-04-20,3512
2041-04-21,3960
2041-04-22,9645
2041-04-23,1791
2041-04-24,8311
2041-04-25,724
2041-04-26,5726
2041-04-27,6026
2041-04-28,4995
2041-04-29,9552
2041-04-30,2302
2041-05-01,8957
2041-05-02,5890
2041-05-03,3808
2041-05-04,2716
2041-05-05,354
2041-05-06,3918
2041-05-07,4846
2041-05-08,9504
2041-05-09,2090
2041-05-10,5974
2041-05-11,7350
2041-05-12,1731
2041-05-13,7669
2041-05-14,2971
2041-05-15,9541
2041-05-16,5285
2041-05-17,1120
2041-05-18,2985
2041-05-19,7781
2041-05-20,6530
2041-05-21,4981
2041-05-22,8308
2041-05-23,6841
2041-05-24,2282
2041-05-25,4677
2041-05-26,6658
2041-05-27,8892
2041-05-28,9696
2041-05-29,9979
2041-05-30,1297
2041-05-31,6875
2041-06-01,7817
2041-06-02,4770
2041-06-03,8848
2041-06-04,9637
2041-06-05,1391
2041-06-06,5101
2041-06-07,955
2041-06-08,2208
2041-06-09,1362
2041-06-10,2324
2041-06-11,2395
2041-06-12,171
2041-06-13,2371
2041-06-14,8850
2041-06-15,6081
2041-06-16,7795
2041-06-17,8680
2041-06-18,751
2041-06-19,7379
2041-06-20,7165
2041-06-21,3537
2041-06-22,4331
2041-06-23,576
2041-06-24,6681
2041-06-25,8057
2041-06-26,8986
2041-06-27,2984
2041-06-28,4974
2041-06-29,1284
2041-06-30,7759
2041-07-01,5072
2041-07-02,1241
2041-07-03,6564
2041-07-04,9340
2041-07-05,9292
2041-07-06,6957
2041-07-07,3950
2041-07-08,7336
2041-07-09,5329
2041-07-10,4155
2041-07-11,3796
2041-07-12,9985
2041-07-13,2694
2041-07-14,5023
2041-07-15,9464
2041-07-16,2891
2041-07-17,8049
2041-07-18,6665
2041-07-19,4532
2041-07-20,957
2041-07-21,6795
2041-07-22,4656
2041-07-23,3843
2041-07-24,5926
2041-07-25,9466
2041-07-26,2978
2041-07-27,6443
2041-07-28,6676
2041-07-29,1465
2041-07-30,2349
2041-07-31,4682
2041-08-01,2840
2041-08-02,3290
2041-08-03,3695
2041-08-04,6430
2041-08-05,270
2041-08-06,8243
2041-08-07,1264
2041-08-08,2022
2041-08-09,6811
2041-08-10,7166
2041-08-11,1284
2041-08-12,5720
2041-08-13,4418
2041-08-14,6937
2041-08-15,7663
2041-08-16,5597
2041-08-17,28
2041-08-18,4217
2041-08-19,2353
2041-08-20,5209
2041-08-21,9845
2041-08-22,634
2041-08-23,6782
2041-08-24,4820
2041-08-25,211
2041-08-26,3507
2041-08-27,2041
2041-08-28,5027
2041-08-29,1840
2041-08-30,6698
2041-08-31,9201
2041-09-01,7361
2041-09-02,226
2041-09-03,4596
2041-09-04,435
2041-09-05,2097
2041-09-06,5516
2041-09-07,1975
2041-09-08,1604
2041-09-09,6359
2041-09-10,9978
2041-09-11,9229
2041-09-12,6848
2041-09-13,358
2041-09-14,2831
2041-09-15,4488
2041-09-16,7788
2041-09-17,455
2041-09-18,4613
2041-09-19,497
2041-09-20,9180
2041-09-21,6521
2041-09-22,5195
2041-09-23,3324
2041-09-24,1399
2041-09-25,1977
2041-09-26,6033
2041-09-27,6355
2041-09-28,7391
2041-09-29,1408
2041-09-30,4851
2041-10-01,8661
2041-10-02,7968
2041-10-03,6732
2041-10-04,1030
2041-10-05,6698
2041-10-06,127
2041-10-07,4094
2041-10-08,4907
2041-10-09,7501
2041-10-10,225
2041-10-11,5007
2041-10-12,7160
2041-10-13,5256
2041-10-14,4844
2041-10-15,2207
2041-10-16,6771
2041-10-17,3481
2041-10-18,1310
2041-10-19,600
2041-10-20,9163
2041-10-21,4486
2041-10-22,8825
2041-10-23,1788
2041-10-24,2275
2041-10-25,5593
2041-10-26,3027
2041-10-27,8682
2041-10-28,5878
2041-10-29,5437
2041-10-30,9227
2041-10-31,7451
2041-11-01,3036
2041-11-02,6604
2041-11-03,2089
2041-11-04,7051
2041-11-05,4751
2041-11-06,2063
2041-11-07,3434
2041-11-08,8679
2041-11-09,6424
2041-11-10,9202
2041-11-11,4473
2041-11-12,2796
2041-11-13,4063
2041-11-14,715
2041-11-15,1642
2041-11-16,6862
2041-11-17,1398
2041-11-18,9669
2041-11-19,8378
2041-11-20,5638
2041-11-21,2770
2041-11-22,4663
2041-11-23,2603
2041-11-24,8856
2041-11-25,6946
2041-11-26,5910
2041-11-27,8384
2041-11-28,8198
2041-11-29,4776
2041-11-30,3864
2041-12-01,8639
2041-12-02,7685
2041-12-03,38
2041-12-04,7572
2041-12-05,7710
2041-12-06,5211
2041-12-07,3548
2041-12-08,9715
2041-12-09,8536
2041-12-10,9764
2041-12-11,2605
2041-12-12,4643
2041-12-13,3345
2041-12-14,3733
2041-12-15,7131
2041-12-16,3959
2041-12-17,1694
2041-12-18,7183
2041-12-19,8062
2041-12-20,310
2041-12-21,7875
2041-12-22,9550
2041-12-23,8516
2041-12-24,8414
2041-12-25,4220
2041-12-26,5409
2041-12-27,9109
2041-12-28,6926
2041-12-29,6896
2041-12-30,5775
2041-12-31,5700
2042-01-01,6813
2042-01-02,3389
2042-01-03,1198
2042-01-04,8483
2042-01-05,7422
2042-01-06,3117
2042-01-07,6698
2042-01-08,1491
2042-01-09,6832
2042-01-10,6391
2042-01-11,9268
2042-01-12,5944
2042-01-13,327
2042-01-14,8705
2042-01-15,4382
2042-01-16,4387
2042-01-17,4148
2042-01-18,6220
2042-01-19,5453
2042-01-20,8881
2042-01-21,4191
2042-01-22,5030
2042-01-23,7164
2042-01-24,58
2042-01-25,6919
2042-01-26,9208
2042-01-27,9103
2042-01-28,5875
2042-01-29,377
2042-01-30,6596
2042-01-31,1277
2042-02-01,5982
2042-02-02,2772
2042-02-03,3804
2042-02-04,3063
2042-02-05,5088
2042-02-06,3937
2042-02-07,4436
2042-02-08,9972
2042-02-09,9586
2042-02-10,8451
2042-02-11,6303
2042-02-12,663
2042-02-13,6449
2042-02-14,794
2042-02-15,6921
2042-02-16,9703
2042-02-17,7954
2042-02-18,1844
2042-02-19,3396
2042-02-20,7760
2042-02-21,6635
2042-02-22,5343
2042-02-23,2670
2042-02-24,234
2042-02-25,3701
2042-02-26,9290
2042-02-27,113
2042-02-28,5234
2042-03-01,8160
2042-03-02,5210
2042-03-03,3696
2042-03-04,5764
2042-03-05,9760
2042-03-06,6504
2042-03-07,5961
2042-03-08,7873
2042-03-09,5207
2042-03-10,5221
2042-03-11,9201
2042-03-12,1633
2042-03-13,5994
2042-03-14,4942
2042-03-15,9034
2042-03-16,1116
2042-03-17,8483
2042-03-18,7296
